	TCGA.A6.2675	TCGA.A6.4105	TCGA.A6.5656	TCGA.A6.5657	TCGA.A6.5659	TCGA.A6.5660	TCGA.A6.5661	TCGA.A6.5662	TCGA.A6.5664	TCGA.A6.5665	TCGA.A6.5666	TCGA.A6.5667	TCGA.A6.6137	TCGA.A6.6138	TCGA.A6.6140	TCGA.A6.6141	TCGA.A6.6142	TCGA.A6.6648	TCGA.A6.6649	TCGA.A6.6650	TCGA.A6.6651	TCGA.A6.6652	TCGA.A6.6653	TCGA.A6.6654	TCGA.A6.6780	TCGA.A6.6781	TCGA.A6.6782	TCGA.AA.3489	TCGA.AA.3496	TCGA.AA.3511	TCGA.AA.3655	TCGA.AA.3660	TCGA.AA.3662	TCGA.AA.3663	TCGA.AA.3697	TCGA.AA.3712	TCGA.AA.3713	TCGA.AD.5900	TCGA.AD.6548	TCGA.AD.6888	TCGA.AD.6889	TCGA.AD.6890	TCGA.AD.6895	TCGA.AD.6899	TCGA.AD.6901	TCGA.AD.6963	TCGA.AD.6964	TCGA.AD.6965	TCGA.AM.5820	TCGA.AM.5821	TCGA.AU.3779	TCGA.AU.6004	TCGA.AY.5543	TCGA.AY.6196	TCGA.AY.6197	TCGA.AY.6386	TCGA.AZ.4323	TCGA.AZ.4616	TCGA.AZ.5403	TCGA.AZ.5407	TCGA.AZ.6598	TCGA.AZ.6599	TCGA.AZ.6600	TCGA.AZ.6601	TCGA.AZ.6603	TCGA.AZ.6605	TCGA.AZ.6606	TCGA.AZ.6607	TCGA.AZ.6608	TCGA.CA.5254	TCGA.CA.5255	TCGA.CA.5796	TCGA.CA.5797	TCGA.CA.6715	TCGA.CA.6716	TCGA.CA.6717	TCGA.CA.6718	TCGA.CA.6719	TCGA.CK.4947	TCGA.CK.4948	TCGA.CK.4950	TCGA.CK.4952	TCGA.CK.5912	TCGA.CK.5913	TCGA.CK.5914	TCGA.CK.5915	TCGA.CK.5916	TCGA.CK.6746	TCGA.CK.6747	TCGA.CK.6748	TCGA.CK.6751	TCGA.CM.4743	TCGA.CM.4751	TCGA.CM.5344	TCGA.CM.5348	TCGA.CM.5349	TCGA.CM.5860	TCGA.CM.5861	TCGA.CM.5862	TCGA.CM.5863	TCGA.CM.5864	TCGA.CM.5868	TCGA.CM.6161	TCGA.CM.6162	TCGA.CM.6163	TCGA.CM.6164	TCGA.CM.6165	TCGA.CM.6166	TCGA.CM.6167	TCGA.CM.6168	TCGA.CM.6169	TCGA.CM.6170	TCGA.CM.6171	TCGA.CM.6172	TCGA.CM.6674	TCGA.CM.6675	TCGA.CM.6676	TCGA.CM.6677	TCGA.CM.6678	TCGA.CM.6679	TCGA.CM.6680	TCGA.D5.5537	TCGA.D5.5538	TCGA.D5.5539	TCGA.D5.5540	TCGA.D5.5541	TCGA.D5.6529	TCGA.D5.6530	TCGA.D5.6531	TCGA.D5.6532	TCGA.D5.6533	TCGA.D5.6534	TCGA.D5.6535	TCGA.D5.6536	TCGA.D5.6537	TCGA.D5.6538	TCGA.D5.6539	TCGA.D5.6540	TCGA.D5.6541	TCGA.D5.6898	TCGA.D5.6920	TCGA.D5.6922	TCGA.D5.6923	TCGA.D5.6924	TCGA.D5.6926	TCGA.D5.6927	TCGA.D5.6928	TCGA.D5.6929	TCGA.D5.6930	TCGA.D5.6931	TCGA.D5.6932	TCGA.D5.7000	TCGA.DM.A0X9	TCGA.DM.A0XD	TCGA.DM.A0XF	TCGA.DM.A1D0	TCGA.DM.A1D4	TCGA.DM.A1D6	TCGA.DM.A1D7	TCGA.DM.A1D8	TCGA.DM.A1D9	TCGA.DM.A1DA	TCGA.DM.A1DB	TCGA.DM.A1HA	TCGA.DM.A1HB	TCGA.DM.A280	TCGA.DM.A282	TCGA.DM.A285	TCGA.DM.A288	TCGA.DM.A28A	TCGA.DM.A28C	TCGA.DM.A28E	TCGA.DM.A28F	TCGA.DM.A28G	TCGA.DM.A28H	TCGA.DM.A28K	TCGA.DM.A28M	TCGA.F4.6459	TCGA.F4.6460	TCGA.F4.6461	TCGA.F4.6463	TCGA.F4.6569	TCGA.F4.6570	TCGA.F4.6703	TCGA.F4.6704	TCGA.F4.6805	TCGA.F4.6806	TCGA.F4.6807	TCGA.F4.6808	TCGA.F4.6809	TCGA.F4.6854	TCGA.F4.6855	TCGA.F4.6856	TCGA.G4.6293	TCGA.G4.6294	TCGA.G4.6295	TCGA.G4.6297	TCGA.G4.6298	TCGA.G4.6299	TCGA.G4.6302	TCGA.G4.6303	TCGA.G4.6304	TCGA.G4.6306	TCGA.G4.6307	TCGA.G4.6309	TCGA.G4.6310	TCGA.G4.6311	TCGA.G4.6314	TCGA.G4.6315	TCGA.G4.6317	TCGA.G4.6320	TCGA.G4.6321	TCGA.G4.6322	TCGA.G4.6323	TCGA.G4.6586	TCGA.G4.6588	TCGA.G4.6625	TCGA.G4.6626	TCGA.G4.6627	TCGA.G4.6628
ABCB11|8647	2.489412235	0.046024372	-0.520031665	-0.344913554	2.179442662	-0.889199695	1.505089644	2.454997957	-0.567856265	4.57688357	-0.889199695	1.878549869	-0.160485394	-0.889199695	0.080042855	-0.216617116	-0.889199695	0.839843062	1.418213961	-0.103396966	-0.595870129	-0.184817316	-0.889199695	-0.572556528	-0.552395024	-0.561478667	-0.359052976	0.455039044	2.153881127	1.707748598	0.934875174	1.628392292	1.443727924	3.233081247	1.742861058	2.770847765	2.359640753	0.052650338	-0.077010677	-0.423446798	-0.297926711	-0.889199695	0.127406025	-0.147089739	-0.889199695	1.186127543	-0.889199695	-0.294206491	-0.208236922	-0.889199695	-0.889199695	0.190435141	-0.610476547	0.390708956	-0.076660591	-0.580352624	0.275540241	0.369747227	-0.010690613	-0.505101842	2.798633808	1.458490243	3.962323979	1.59587457	0.892239232	1.066346724	0.416053633	1.920422095	-0.889199695	-0.889199695	0.817993465	1.485288623	-0.260495609	-0.889199695	-0.889199695	-0.889199695	0.020544149	-0.158308015	0.06311185	-0.889199695	1.439486536	0.600865905	-0.889199695	0.346597785	0.144371173	-0.889199695	-0.291036685	-0.166130698	-0.889199695	-0.889199695	-0.302787805	0.769242566	0.31403089	-0.553012523	1.061152661	-0.889199695	0.480275832	-0.150418644	-0.889199695	-0.32414165	-0.889199695	-0.889199695	-0.889199695	-0.889199695	-0.083209068	-0.009838099	-0.553461899	-0.495713767	-0.532652104	0.34753844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB1|5243	1.419615959	0.880197054	0.977487027	0.761928331	1.408081984	0.393529728	-0.596754924	0.976653177	0.480199281	1.650722128	-1.972211622	1.236627926	0.101320286	1.1953197	0.127417694	0.569735863	1.281814103	0.227256085	-0.101589551	0.229262237	0.28957978	0.278096216	-1.745179185	-0.841334602	0.823792511	-0.925556663	-0.75164424	-0.11107658	0.849186311	1.116296519	0.312128883	0.900846535	0.55105017	0.628803433	0.501063802	1.21625855	0.530729971	-1.187089306	0.08476526	0.443889827	-2.225540482	0.545663621	-1.356485832	0.737298016	-0.635779387	-0.738947898	0.426904736	0.010071089	0.869308936	-2.227450683	-0.363053756	-1.45744078	-1.671158475	-0.976693152	1.010195539	0.889230551	-0.210134064	0.136519719	0.69764976	0.827350571	0.451715946	0.832579861	0.820022039	0.946670575	-0.672443927	0.040520349	-0.965534722	-1.231575155	-2.746446925	-2.824297317	0.662401618	0.846653013	1.355937618	0.378011025	0.978418577	0.980879971	-1.124623944	0.440014537	0.835332726	0.757160745	0.622860391	-2.210513169	-0.132211918	-1.635760115	-1.091551036	-1.846530004	-1.129108019	-1.388968893	0.301381068	0.492488773	0.619531843	-2.082880636	-0.516058243	0.756452387	1.754291567	0.210394466	0.708598444	-0.530166601	1.374711863	0.859353755	0.160009495	-0.203469473	-0.291550874	0.26859026	0.246775733	-1.340136234	0.873609245	0.735892371	-0.329515779	0.489048261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB5|340273	2.955044623	-0.1476003	-0.376877823	0.042255442	0.17459541	-0.448454396	-0.757187533	2.147769491	2.079791988	2.095369934	-0.757187533	0.162705023	-0.757187533	-0.757187533	-0.757187533	-0.757187533	-0.359750727	-0.757187533	-0.757187533	-0.757187533	1.823988196	-0.757187533	-0.154452159	1.32157748	-0.410217924	0.011480904	1.045011309	0.805174456	3.151906037	0.975424415	0.616086242	0.337524763	2.46309844	1.725557343	1.970364206	0.207959491	1.613468507	-0.39622639	0.409533004	-0.757187533	-0.400045813	0.12387234	0.996167031	0.00731968	1.466366328	-0.297791988	0.196751667	-0.397478668	-0.055672956	-0.757187533	-0.757187533	-0.757187533	-0.757187533	2.258331456	-0.757187533	-0.757187533	0.442704848	-0.757187533	-0.191209535	-0.361497411	2.566459697	3.121279128	2.275237674	0.337500436	3.429578196	3.254129674	-0.757187533	1.058272001	-0.757187533	-0.27002355	-0.757187533	-0.757187533	-0.109508837	-0.757187533	-0.04792303	1.306757934	-0.471602652	0.278873904	-0.757187533	0.082950226	-0.757187533	-0.757187533	-0.757187533	-0.45384908	-0.757187533	-0.757187533	0.953504009	-0.757187533	-0.486944413	-0.757187533	-0.403365871	-0.757187533	0.270291912	-0.164354418	0.959693738	-0.103773045	-0.085082908	-0.295409808	-0.757187533	0.014314691	-0.757187533	-0.492585706	-0.043412087	2.298976992	-0.464248117	-0.757187533	0.430406003	-0.757187533	3.357008495	1.551797756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC13|150000	1.531189676	0.309804727	-0.254280272	-0.545935306	2.393685629	-0.348836596	1.007333914	1.888737773	-0.845102894	2.599302476	-1.097214587	2.00580258	0.709432616	-0.127393934	0.655899146	0.69124576	-1.271266881	1.040191898	1.084299098	1.036562803	-1.601588923	-1.601588923	-0.808431209	-1.134138831	0.204254908	-0.96272477	0.463759814	2.02555391	1.697947372	1.716198621	2.107158169	2.296650091	2.098725479	1.722130247	2.001682291	2.311689431	2.521404144	-1.301582934	0.394220974	0.519764075	0.282878758	0.991940165	-0.410967116	0.517805214	-0.78752125	0.085047061	-0.989737163	-0.003257515	0.666468451	-1.084838878	0.881137126	0.402622802	0.388329602	-0.862176444	-0.559276874	1.042220038	-0.312989788	-0.448078358	0.897095815	0.443799847	1.603040095	0.988531372	1.684856561	1.693549465	0.875988303	0.53470719	0.406163034	-1.0366455	-0.632393744	-0.198239383	1.308754845	1.090997868	0.019262572	-0.386224091	-1.160449321	-1.140569947	-1.601588923	-0.03358585	0.549944795	-0.556106443	1.000720363	-1.355259298	0.45202649	0.604976052	-1.030591338	1.137902833	-1.601588923	-1.601588923	-0.256581539	-1.029231306	-0.147279976	1.191807148	0.028515528	-0.163525399	0.249539354	-0.241003062	-0.216298908	-1.601588923	-0.679054247	0.682613389	-0.657452557	-0.5084008	-0.350619586	-0.129654524	0.870308938	-0.548199694	0.076637595	-0.723972573	-0.91838519	0.153993536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC2|1244	-1.076320061	1.669536658	0.867217321	-0.369776526	-0.998192436	-0.02638285	-0.664267894	-0.879814037	-0.191990184	-0.589528181	1.929783602	-0.788054771	-0.121867177	1.03348746	0.625875266	0.191911849	1.598403353	-0.62335838	0.226488528	-0.215478041	0.893828943	2.243609776	-0.977200151	0.14079926	0.20628237	-1.101406965	0.58455687	-1.457722599	-1.053911019	-0.59835897	-1.145254063	-1.136719017	-0.460069651	-0.98501777	-0.976731363	-0.656289808	-1.446175911	0.840021422	-0.359550501	1.533214525	-0.535596042	0.245970084	0.724523758	-0.722771379	-1.306774463	1.636058342	-0.92068578	-0.653633622	0.269049174	-0.729887472	0.641384334	-0.934108675	-0.989757573	1.29786174	0.640796865	0.615709539	1.187898732	0.029362473	0.118294595	-1.71556377	-0.872753152	-0.754306189	-0.836738159	-0.748083797	-0.796675553	-0.964552093	0.186350531	-1.434194639	0.51748563	-0.505637891	0.562671574	-1.682936339	2.280429984	2.490545824	0.204345578	-0.40443764	0.132754837	0.160527521	0.011644731	1.290607787	1.250508488	0.176716566	0.038999584	-1.166840781	0.834950522	0.270564177	-1.751579594	-1.455167746	-0.508032921	0.854539101	-0.665169025	-0.634900018	-0.022954225	-0.400624276	-0.695671738	0.59052689	1.201050987	-1.646891271	1.137736296	0.32996876	1.511006039	-0.943083488	1.558849167	-1.242849502	-0.609865854	0.056741906	-0.023414897	0.941438915	-0.950864479	-0.60548929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG2|9429	1.943442341	-0.526938699	-1.285658996	0.033318488	2.970846149	-0.403163262	1.355280921	2.482215238	0.012802443	3.760518159	-0.067476775	2.58476609	-0.386436277	-0.174541618	-0.959752879	-0.947765616	0.079827131	0.685070167	1.350399942	-0.784895697	-0.100309426	-1.85410038	0.126128064	-0.520351175	-1.224693331	-0.476481999	-0.270142828	0.978561247	1.742406446	2.135865645	2.115594379	2.452013722	1.690450555	2.676175472	1.349311187	2.766074384	2.567507699	0.947215021	0.374685802	-0.009536538	0.120483681	-0.810577738	0.067761697	0.208645354	-0.845531388	-0.942094615	-0.191832748	-0.217932466	0.55838775	-1.781900047	-0.186841831	0.668590145	-0.615169912	0.523798472	1.658855066	-1.093402676	0.338656282	0.208925356	-0.139840817	-0.408335329	1.441470118	1.103698372	1.53767552	2.135505575	0.437155834	1.305993543	-0.307628941	0.026706129	-1.143203395	-0.715164511	0.876492585	0.887181997	-0.33288288	-0.254687681	-0.425212598	0.85337204	-0.461377522	-0.138645605	-0.229666011	0.05679102	0.393309789	0.641986778	-0.398866176	-0.088699104	-0.373560438	-1.340610506	-0.581271467	-0.488955378	-0.435572338	0.143923052	-0.555430031	1.08197769	-0.283756557	0.031553698	0.518302006	0.366141543	0.480649559	-0.738424511	0.943480988	-0.238679848	-0.535844394	-0.956058875	-0.254138045	-0.034645937	0.646753922	-0.769230899	-0.274893086	-1.176356321	0.516035259	0.290842532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG5|64240	-0.911460311	-0.002958157	-1.551608942	-1.145142524	0.473773774	-1.246253487	1.515258566	-0.413898979	-0.651378119	-0.468344142	-0.602292516	-1.21948442	-0.657957075	-1.551608942	-0.564038145	-0.231093131	-0.265549274	1.042340432	2.216791216	-1.060732453	-0.856329159	-1.240772772	0.82461381	0.800135244	-0.488218315	-0.638106247	-1.239526653	-0.089649145	-0.545758392	-0.994801144	-0.626974885	-0.849127323	-1.182031641	-1.151805217	0.423434591	-1.197188682	1.041157864	0.399957836	-0.600887357	2.110226006	2.13417144	-0.680188265	-0.1347494	-0.483652903	0.085668112	0.227184313	-1.112229126	-0.346238519	-0.588343847	-0.936667886	-0.589091286	0.940948517	0.837247344	1.730960631	1.504184294	-1.551608942	0.967038944	1.277132216	-0.527990466	0.282159089	0.16105811	-0.021383538	0.411832636	-0.601421045	-0.059068776	-1.551608942	0.139493751	-0.879316972	0.021770332	2.293220177	1.301241389	0.293540775	0.471607768	-0.914211199	-1.026645557	0.809665166	0.910730251	-0.806896198	-0.705961494	1.324219928	0.154251361	-0.867151155	-0.177884857	1.106868539	0.21272331	-1.551608942	1.780466891	-0.664375334	-0.916889676	-1.04335405	-0.25833534	0.780237571	-0.325625428	-0.965261691	-0.855193954	1.086079292	-1.156150552	0.980779726	-0.837306918	1.247937548	0.85219684	-0.070659481	-1.551608942	-0.245883489	-0.500463442	0.147202788	-1.551608942	-1.150682247	-0.136541264	-0.474473518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG8|64241	-0.571903515	-0.42703401	-1.16798666	-1.16798666	1.514782895	-1.16798666	1.460219189	-0.386009842	-0.863105061	0.488519687	-1.16798666	-0.636593671	-0.0204874	-1.16798666	0.099325913	-0.050202605	-1.16798666	0.820910376	2.681734357	-1.16798666	-0.385117169	-1.16798666	0.441357778	0.562201347	-0.621080711	-1.16798666	-0.877386972	0.270911719	0.459728844	0.747388239	-0.307001024	-0.028368138	-0.58441229	-0.795703959	0.636217984	-0.605354387	1.200460091	-1.16798666	-0.692833275	0.686128375	1.879020194	-0.35655139	0.282958441	-0.09631423	-0.141313878	-0.470156769	-0.289431256	-0.276614238	-0.890413125	-1.16798666	-1.16798666	1.133952435	-0.202395424	2.177494243	1.591047685	-1.16798666	0.582648516	0.983890209	-0.646734333	0.287300037	0.746413439	1.102218169	0.565404331	-0.159804974	0.355848361	-0.332002277	-0.083001098	-0.350321381	-0.397857746	2.438520353	0.94949002	-0.512987711	0.911655034	-0.917820082	-1.16798666	0.506407447	-0.54961567	-1.16798666	-0.887499937	0.958786751	1.024647286	-0.895028782	-0.845937473	1.002429651	-0.4016745	-1.16798666	1.339520732	-0.341826963	-0.919099149	-0.89666758	-0.611615569	0.069293014	0.055790631	-0.622001405	0.143376995	1.632511573	-0.548994223	1.370997963	-1.16798666	1.775368413	1.27052176	0.043375188	-1.16798666	-1.16798666	-0.289062175	-0.071810362	-1.16798666	-0.79465829	-0.829704344	0.368519314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD12B|145447	-0.337711594	-0.274229154	-0.625245789	-0.959836164	0.748622487	0.243389303	-0.402102179	0.371339595	0.108425938	-0.00594631	0.970772552	0.613102872	1.566801828	-1.084759774	-0.790505251	0.324293589	-1.084759774	0.267222832	0.287075769	1.816182027	-0.798892636	-1.084759774	-1.084759774	-0.360631337	1.694473695	-0.666702458	-0.913149429	0.390576804	0.119437774	-0.778577778	0.452526397	1.347167409	-0.138468022	0.365038681	0.447911788	1.029055715	-0.444045888	-0.88844308	1.306576758	-0.936409641	-1.084759774	1.07743092	-0.772302711	1.646401535	-0.746633865	1.279668045	-1.084759774	1.662072909	-0.920841875	1.788183417	0.673260855	-1.084759774	1.375199126	-1.084759774	-0.923734315	-0.327899314	-0.653235163	1.919401333	1.283629631	0.147753455	0.57871511	0.598435583	0.814480512	0.110618799	0.240488048	-0.498891977	1.462722971	-0.311280715	1.265423782	1.475162178	-1.084759774	-0.852627917	-0.936101393	-1.084759774	-0.918593452	-0.783080059	1.079490878	0.393501417	1.315291008	1.703133186	0.983996095	-1.084759774	-0.003804604	-0.701248339	0.99254283	-0.912139727	-0.642886603	0.430882173	-1.084759774	-0.40481288	-0.650785107	1.983959617	1.260653278	1.588541684	-0.701809442	-0.874243793	1.210182629	-0.833611754	2.134937169	0.40049049	-1.084759774	1.556276938	-0.794085141	-0.530093683	1.114923005	-0.20091015	-0.896650441	0.89395494	1.221940203	1.225596359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABI3BP|25890	2.365047481	-0.275567971	0.675201859	0.527779128	1.230495597	-0.581878944	-0.69197068	1.976486765	1.360744945	1.482705423	-0.985770926	1.554188629	0.458081477	0.591193429	-0.663232958	0.861253284	-0.539381838	-0.484348437	0.570084952	0.142229222	1.323907305	-1.058558293	-1.049691422	0.648302029	-1.042276796	-0.10001832	0.880336151	1.456862801	1.910641754	1.64547792	1.307634129	1.270960992	1.502228774	1.731614319	1.334005505	1.399325022	1.014164384	0.274087184	0.115393278	-1.530581068	-0.964366176	-0.876118297	-0.144517598	0.501436218	0.703124822	-0.527930297	0.802817227	-0.720344035	-0.357915804	0.323558892	0.018425448	-0.166066249	0.309929494	1.964208306	-0.752449076	-0.277873039	1.887321	-0.929204807	-0.269927718	-0.202131692	2.026402425	2.103720888	1.751948262	1.704711719	2.303418486	2.153568621	-0.795976358	1.135347242	-1.286171277	-0.408156497	-1.127219418	0.266758827	-0.221313428	-1.344564982	-0.894066398	1.280579346	0.282140062	0.151480382	0.512505061	-1.181350331	-0.43716704	-1.100668833	0.094423321	-1.179915184	-1.33972204	-0.95206049	0.100462512	-0.241074514	0.209685534	-0.249666622	-1.458122768	-1.138289086	0.741617658	-0.724760568	0.898072546	0.342810504	-0.30363017	-0.679721123	-0.457962545	0.697120469	-0.534405458	-0.695339158	0.271311817	1.307336343	0.708369417	-0.257863937	1.006907943	-0.615464779	1.71510888	1.161930649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAN|176	-1.070743397	0.93345587	-0.660574646	0.374562577	-2.001374219	0.499655494	-0.397881058	-1.954892763	0.826227623	-1.953294773	-0.477294348	-2.889169899	-0.655895347	1.002339173	0.512454422	-0.11117215	0.811925688	0.349965551	0.560474632	0.622496254	0.780932268	-0.126729875	1.37796375	0.46856334	-2.639319686	0.805271653	-0.371465161	-2.963170719	-2.404100212	-1.471973305	-3.173333619	-2.452584253	-2.573682225	-3.186311044	-1.789943521	-1.81531345	-2.945645328	-0.546043068	0.554020114	-0.958764045	0.657242989	0.25222897	0.013810013	1.222291588	0.323292657	-0.523710429	-0.376075627	0.506807955	0.853850746	-1.008386858	0.111036571	0.942020152	0.421339563	-0.103051191	0.532718393	0.063353969	0.88411347	0.768406379	0.34269418	-0.285282405	-0.560059765	0.715792336	-0.436259516	-0.938298742	-0.940326886	-1.691031766	0.556241464	-0.805314691	0.196646461	-0.797874881	-1.316812769	-0.418994452	0.532666981	-0.116772971	-0.39167924	0.092245025	0.052925283	0.223416669	0.524934979	1.120615198	-0.041171048	0.755487057	0.546088492	0.629547327	-0.080800105	-0.209699633	0.31281864	-1.031461548	1.081308401	1.167257458	1.421468453	1.338745811	0.462095969	1.243517935	-0.441734559	1.036784947	0.197372466	0.366206335	-1.166202175	1.04744929	0.351335285	0.426290576	0.439598678	1.180918474	-0.967849962	0.685461529	0.64216382	0.294232294	0.560271541	0.758599499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACCN1|40	0.4771439	-1.08283041	0.951981135	-1.205510905	-0.295031131	2.094014154	-1.42601743	0.846561191	-0.552231311	-0.017072561	-1.084586693	1.801223144	-0.066210656	-0.714390896	0.595678485	-0.558850143	0.680667493	2.045961755	0.393600534	1.232621607	0.310768694	-0.58553558	2.220648573	1.191437702	-0.855934694	-0.539349306	0.468297177	-0.44408633	0.186292552	1.522273841	1.038886417	1.809374879	1.218854294	-0.062437808	0.454645823	1.753436206	-0.785721543	-0.835870301	-0.62277962	-0.965397637	-1.08315943	0.307955252	-0.874489807	-0.105842184	0.479947039	-0.00283378	-1.42601743	-0.157641523	-1.13668088	-0.485667736	1.707308054	-0.731010725	-1.42601743	-1.036142286	1.540010443	-1.42601743	0.637462045	-0.014649625	0.576041789	-0.786603302	-0.14792472	0.412045297	0.479747129	0.778106746	0.386369172	0.342814054	-0.388269646	0.029789212	1.611286569	-1.159636751	0.059118552	-0.743260926	-0.964636598	-0.022199145	-1.132712117	-0.011902114	-1.42601743	0.704506237	-0.746909391	0.84553818	-0.610126497	-0.929998096	2.059279881	-0.749069538	-0.403837639	-1.42601743	-1.078564988	-1.114343375	0.966225764	0.199046381	0.644075472	-0.136304302	-0.563849167	1.755707016	1.659720066	0.439166571	-0.172909273	-0.482392045	2.254926577	-0.86718694	0.027234133	0.155686373	-0.740789107	0.522107338	1.250720522	2.135468063	-0.188593931	-0.161766166	-0.352375298	-0.380523366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
